0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1010.9672241210938,942.2391357421875,655.21728515625,934.8553466796875,875.5645751953125,106.79644775390625,-6.281410217285156,901.6201171875,209.72410583496094,353.13616943359375,722.4624633789062,525.9456787109375,1.0,0.0,0.0
1045.2476806640625,943.4409790039062,658.7365112304688,962.7626953125,864.9344482421875,105.6574935913086,-10.110882759094238,909.8800048828125,203.21360778808594,343.92816162109375,701.8328857421875,539.64111328125,1.0,0.0,0.0
994.5983276367188,939.6102905273438,656.8465576171875,966.075439453125,880.5784912109375,105.64774322509766,-16.748729705810547,914.0015258789062,208.18954467773438,353.0954895019531,732.9019165039062,567.8712768554688,1.0,0.0,0.0
1007.0881958007812,943.1489868164062,664.3148803710938,946.735107421875,860.7819213867188,115.19029235839844,-8.208613395690918,904.1581420898438,200.85838317871094,352.4461669921875,687.9615478515625,539.4328002929688,1.0,0.0,0.0
1036.109619140625,942.1649780273438,660.4401245117188,921.8858642578125,854.9983520507812,101.59783935546875,-8.60262680053711,906.8766479492188,189.11180114746094,365.93865966796875,727.4990234375,565.232421875,1.0,0.0,0.0
1043.1029052734375,942.2276611328125,650.98291015625,966.6071166992188,876.0027465820312,100.02861022949219,-8.519879341125488,918.447265625,208.82510375976562,346.4521179199219,708.1712646484375,544.2604370117188,1.0,0.0,0.0
1008.8951416015625,940.7437133789062,658.8167724609375,963.4915771484375,873.0289916992188,115.95386505126953,5.328198432922363,909.0112915039062,213.82400512695312,349.20062255859375,687.3585205078125,502.7492980957031,1.0,0.0,0.0
1013.4852294921875,943.9315795898438,659.402099609375,954.1170654296875,886.8709716796875,100.71221923828125,-20.706771850585938,905.562744140625,200.62147521972656,353.669677734375,719.2783813476562,589.8969116210938,1.0,0.0,0.0
989.316162109375,943.8660278320312,649.8363647460938,954.7853393554688,887.5582885742188,105.99691772460938,-11.032078742980957,899.8001708984375,210.4850616455078,355.2239074707031,728.4972534179688,517.3540649414062,1.0,0.0,0.0
1002.5095825195312,945.81884765625,650.8442993164062,930.7384643554688,867.2294921875,96.63259887695312,-5.336859703063965,900.4777221679688,198.8433380126953,364.71112060546875,728.4603881835938,597.2369384765625,1.0,0.0,0.0
1019.3457641601562,942.2858276367188,655.890869140625,925.398681640625,852.2692260742188,103.55542755126953,-3.7444982528686523,915.6856079101562,194.8252410888672,350.2336730957031,702.9517211914062,555.6785888671875,1.0,0.0,0.0
970.8770751953125,940.2615966796875,662.3169555664062,945.604736328125,866.8646240234375,104.3265151977539,-4.415101528167725,903.9840698242188,199.16079711914062,369.80926513671875,722.6852416992188,577.77978515625,1.0,0.0,0.0
991.5036010742188,940.7517700195312,655.6576538085938,946.4696655273438,869.06982421875,98.28347778320312,-4.579740047454834,910.2841796875,199.9336395263672,353.8287048339844,737.6809692382812,556.8257446289062,1.0,0.0,0.0
976.4489135742188,942.5289916992188,657.8075561523438,947.723876953125,842.3129272460938,112.25411987304688,-4.02226448059082,900.4571533203125,194.46189880371094,355.87725830078125,748.7747802734375,536.1576538085938,1.0,0.0,0.0
1036.3695068359375,940.7007446289062,662.552490234375,928.124267578125,864.7620239257812,99.7110824584961,1.4876607656478882,915.3934936523438,195.67034912109375,350.7034912109375,723.2774658203125,558.7570190429688,1.0,0.0,0.0
1028.2606201171875,942.2633056640625,653.5971069335938,921.349609375,862.5413208007812,100.1263427734375,-4.036674976348877,913.1934814453125,196.11444091796875,364.3316345214844,724.3519897460938,567.5170288085938,1.0,0.0,0.0
941.2296752929688,941.3942260742188,653.3535766601562,963.1380615234375,879.3579711914062,104.0262451171875,-14.39533519744873,911.1600341796875,213.3575439453125,350.0496826171875,749.2535400390625,561.354248046875,1.0,0.0,0.0
1010.0128784179688,939.897216796875,659.884033203125,956.4237060546875,871.5174560546875,108.3078842163086,-0.5323326587677002,909.8574829101562,203.17034912109375,356.0311584472656,698.9885864257812,507.74359130859375,1.0,0.0,0.0
977.6387939453125,943.3203125,649.8680419921875,956.4332885742188,854.2719116210938,99.9228515625,-17.494659423828125,911.903076171875,200.0096435546875,365.8143310546875,754.464111328125,643.0111083984375,1.0,0.0,0.0
995.5516967773438,943.0421752929688,654.2958374023438,920.1016845703125,861.6932983398438,115.93838500976562,0.49069738388061523,904.2666015625,199.77102661132812,357.2234191894531,738.34033203125,531.9130859375,1.0,0.0,0.0
1033.351318359375,943.0145874023438,655.8587646484375,952.3260498046875,856.8179321289062,106.33846282958984,-7.777091979980469,906.8231811523438,201.7751007080078,324.3785705566406,734.1829223632812,522.1217651367188,1.0,0.0,0.0
1024.95751953125,943.2196655273438,647.8883666992188,934.260498046875,857.265380859375,102.87002563476562,-12.15257740020752,920.3427124023438,197.21922302246094,353.30615234375,704.1683959960938,556.3875122070312,1.0,0.0,0.0
989.1624145507812,942.4356079101562,649.0565795898438,943.2058715820312,870.9036254882812,110.27049255371094,-6.547295570373535,908.8013916015625,202.2473907470703,344.0261535644531,700.17626953125,525.8878784179688,1.0,0.0,0.0
982.0028686523438,943.4379272460938,665.0870361328125,940.6737670898438,867.5531005859375,111.16461944580078,-15.399142265319824,891.120849609375,204.6470184326172,342.5614929199219,724.0782470703125,539.9505004882812,1.0,0.0,0.0
982.2241821289062,941.3133544921875,655.8963012695312,959.2327880859375,868.1226196289062,108.78150939941406,-9.313175201416016,915.7069702148438,209.91879272460938,353.9841613769531,708.0122680664062,530.2429809570312,1.0,0.0,0.0
1050.8763427734375,942.4666748046875,659.1665649414062,914.2002563476562,860.6638793945312,103.88447570800781,-7.517961502075195,905.9226684570312,193.6536865234375,344.0477600097656,717.0990600585938,576.8590698242188,1.0,0.0,0.0
1039.489013671875,943.65380859375,648.2132568359375,930.8019409179688,878.6472778320312,107.23614501953125,-0.22756898403167725,919.6594848632812,204.60243225097656,356.7205810546875,721.0120239257812,531.5587768554688,1.0,0.0,0.0
957.0211791992188,940.8876342773438,660.264404296875,949.8406982421875,845.9659423828125,109.43470001220703,0.846317708492279,905.5709228515625,202.00347900390625,333.0858459472656,757.2012329101562,500.9639892578125,1.0,0.0,0.0
1013.9811401367188,943.3054809570312,658.1402587890625,961.9146728515625,876.91455078125,108.11444091796875,-10.998393058776855,903.5680541992188,205.38412475585938,342.77587890625,690.5728759765625,528.55078125,1.0,0.0,0.0
1024.571533203125,942.9412231445312,656.07177734375,943.3408203125,892.5792846679688,113.59612274169922,-5.926821231842041,902.639892578125,207.1427001953125,355.6414489746094,680.2568969726562,524.8966064453125,1.0,0.0,0.0
1029.0504150390625,939.4004516601562,664.8986206054688,948.7557373046875,874.9956665039062,114.23026275634766,-5.241941452026367,903.7193603515625,207.6626434326172,337.6410217285156,698.7025146484375,509.5414123535156,1.0,0.0,0.0
996.0564575195312,941.5523681640625,649.4650268554688,954.7864379882812,865.1148071289062,99.65180206298828,-3.122713088989258,914.1647338867188,206.19992065429688,346.00177001953125,768.6116943359375,569.6768188476562,1.0,0.0,0.0
1033.9713134765625,942.826416015625,659.8143920898438,940.7639770507812,878.5894775390625,112.19866180419922,-6.296969413757324,911.3949584960938,205.91969299316406,355.3565979003906,681.5090942382812,536.6273193359375,1.0,0.0,0.0
1011.9407348632812,942.3612060546875,655.2786865234375,962.5103759765625,868.4577026367188,104.46324920654297,-17.389019012451172,910.23486328125,204.66741943359375,343.71746826171875,753.2744140625,541.3444213867188,1.0,0.0,0.0
1016.341064453125,944.0947265625,656.5654907226562,950.7472534179688,849.654296875,108.5546646118164,-21.063613891601562,902.521484375,195.56932067871094,338.5007019042969,725.13232421875,586.916259765625,1.0,0.0,0.0
1026.4356689453125,942.9966430664062,648.3672485351562,962.6441040039062,882.6323852539062,100.5289306640625,-17.09394073486328,912.30126953125,203.4987030029297,339.4352111816406,710.10595703125,556.2052612304688,1.0,0.0,0.0
1013.2882690429688,942.2578125,658.1423950195312,929.873779296875,863.6693725585938,107.82425689697266,-5.599908828735352,899.7612915039062,200.75106811523438,358.4054260253906,744.281005859375,528.3220825195312,1.0,0.0,0.0
976.2945556640625,940.8969116210938,662.6870727539062,940.923095703125,883.3919067382812,115.66426849365234,-0.08826041221618652,898.0545654296875,203.00418090820312,350.8611145019531,702.2481079101562,501.8382568359375,1.0,0.0,0.0
1002.0752563476562,942.8661499023438,650.733154296875,908.8973388671875,857.1815185546875,100.169189453125,-6.601064682006836,913.350341796875,195.75375366210938,349.6133728027344,730.116943359375,599.51953125,1.0,0.0,0.0
985.6499633789062,939.8670654296875,661.2577514648438,942.0001831054688,856.3641967773438,106.91163635253906,-9.40924072265625,916.916015625,202.66488647460938,353.0489807128906,753.4332275390625,565.1262817382812,1.0,0.0,0.0
980.1874389648438,940.8972778320312,662.5531005859375,929.8494262695312,857.8760986328125,103.40225982666016,-9.03622055053711,904.3056030273438,198.80523681640625,347.8311462402344,733.35400390625,560.6976318359375,1.0,0.0,0.0
1038.1915283203125,943.2395629882812,654.2698974609375,943.5921020507812,891.9750366210938,109.63287353515625,-8.099166870117188,908.3024291992188,208.8144073486328,341.89739990234375,671.5194091796875,520.3486938476562,1.0,0.0,0.0
986.6192016601562,944.5099487304688,644.474609375,958.5712890625,867.0253295898438,100.05965423583984,-19.657978057861328,908.92578125,195.7752227783203,345.8729248046875,730.85498046875,549.0597534179688,1.0,0.0,0.0
996.8544921875,944.7711181640625,659.2484130859375,938.9068603515625,879.0291748046875,102.32791137695312,-8.996638298034668,902.9118041992188,209.1743621826172,376.0458679199219,700.8645629882812,559.7445678710938,1.0,0.0,0.0
977.2357177734375,940.249755859375,663.9693603515625,952.6586303710938,864.5872192382812,119.51998901367188,-6.349763870239258,906.1373291015625,207.3391876220703,357.7311706542969,711.0145874023438,523.853271484375,1.0,0.0,0.0
1026.5635986328125,941.794677734375,656.7523803710938,932.3114624023438,888.7334594726562,101.57717895507812,-15.286456108093262,908.029541015625,199.1161346435547,346.1888732910156,731.2815551757812,574.6671142578125,1.0,0.0,0.0
974.226806640625,941.1248168945312,652.1226196289062,977.204345703125,864.5081787109375,110.6911392211914,-12.064733505249023,912.4824829101562,207.53579711914062,340.57196044921875,752.8518676757812,506.1152038574219,1.0,0.0,0.0
1026.774169921875,942.3345947265625,644.0208740234375,925.1264038085938,864.993896484375,111.43179321289062,-0.73356032371521,914.0709838867188,202.568115234375,322.363525390625,727.7300415039062,503.3752746582031,1.0,0.0,0.0
998.662353515625,944.5392456054688,648.7033081054688,945.6910400390625,864.599853515625,101.82241821289062,-17.77147674560547,911.082763671875,202.1439666748047,353.0047607421875,716.2772216796875,579.6885375976562,1.0,0.0,0.0
1050.94677734375,944.4671630859375,650.0394897460938,936.3367309570312,869.0531005859375,96.73170471191406,-21.36679458618164,912.640380859375,203.57427978515625,362.49066162109375,727.7304077148438,610.2906494140625,1.0,0.0,0.0
951.173828125,943.3301391601562,646.25732421875,963.1062622070312,865.7409057617188,103.803466796875,-11.62321949005127,909.7673950195312,210.0977783203125,347.2012023925781,736.3905639648438,558.1031494140625,1.0,0.0,0.0
981.6539916992188,940.7642822265625,660.5162963867188,930.1555786132812,852.6071166992188,114.85340118408203,5.815727710723877,901.28515625,202.93270874023438,356.37103271484375,738.7452392578125,531.4493408203125,1.0,0.0,0.0
979.1390380859375,939.5284423828125,664.6036987304688,987.8425903320312,887.3244018554688,102.17520904541016,-16.04021453857422,905.212890625,208.54354858398438,357.8669128417969,709.0079956054688,574.6619873046875,1.0,0.0,0.0
1028.755615234375,941.6296997070312,650.4965209960938,934.7967529296875,882.072998046875,110.25515747070312,0.8739457130432129,911.8057861328125,205.6697998046875,329.5708923339844,695.1795043945312,502.1714172363281,1.0,0.0,0.0
1015.41455078125,944.607666015625,650.1385498046875,914.759033203125,870.4076538085938,102.49642181396484,-16.30101776123047,902.5908813476562,194.5955352783203,359.4437255859375,725.072509765625,613.2615966796875,1.0,0.0,0.0
1036.5062255859375,941.0057373046875,664.9559326171875,922.8221435546875,866.2354736328125,97.3408203125,-1.8396434783935547,904.404541015625,189.22727966308594,359.1624755859375,710.7002563476562,521.400146484375,1.0,0.0,0.0
991.0039672851562,940.7724609375,651.1012573242188,950.0342407226562,888.5748291015625,107.4317626953125,-1.7157223224639893,908.6712646484375,206.5697021484375,328.2431640625,730.5398559570312,490.823974609375,1.0,0.0,0.0
985.5835571289062,943.2402954101562,651.8997802734375,937.435302734375,851.1806640625,110.4072494506836,-4.7817158699035645,902.8551635742188,197.35479736328125,353.9788818359375,742.9110107421875,566.1688232421875,1.0,0.0,0.0
994.1229858398438,944.0604858398438,649.321044921875,952.8402099609375,848.140380859375,101.54684448242188,-7.849285125732422,906.7380981445312,193.05381774902344,344.8321533203125,734.0216674804688,558.3619995117188,1.0,0.0,0.0
996.1464233398438,944.611083984375,651.0126342773438,933.9972534179688,880.676025390625,115.45694732666016,-4.94055700302124,901.4639282226562,198.26760864257812,353.7838134765625,698.2526245117188,528.9275512695312,1.0,0.0,0.0
1034.72998046875,945.1676635742188,653.1235961914062,923.1380615234375,863.8518676757812,116.7930908203125,-4.3359880447387695,899.6161499023438,200.4268798828125,348.3513488769531,695.4144897460938,494.4653015136719,1.0,0.0,0.0
995.1373291015625,939.2991943359375,661.9569702148438,961.9913330078125,869.8306884765625,110.16847229003906,1.7855890989303589,911.4586791992188,205.29653930664062,354.03924560546875,717.8436889648438,513.5282592773438,1.0,0.0,0.0
1022.3748779296875,942.1666259765625,655.6265869140625,968.2532958984375,876.0595703125,110.32333374023438,-15.106673240661621,906.5084228515625,205.18270874023438,343.62030029296875,702.5850830078125,520.392822265625,1.0,0.0,0.0
1022.6726684570312,944.0944213867188,654.9137573242188,936.1244506835938,876.44287109375,107.548583984375,-9.034270286560059,907.8414306640625,213.1923370361328,357.3758239746094,672.8322143554688,549.8213500976562,1.0,0.0,0.0
1032.170654296875,942.6179809570312,657.7411499023438,962.391845703125,890.4285278320312,94.3919906616211,-16.36004638671875,905.4857177734375,209.6286163330078,350.2964172363281,724.1284790039062,572.4277954101562,1.0,0.0,0.0
1006.7367553710938,940.86083984375,664.9200439453125,946.2719116210938,872.0595092773438,110.72933959960938,8.037808418273926,904.0552978515625,202.96852111816406,335.07476806640625,734.17431640625,471.090087890625,1.0,0.0,0.0
998.442626953125,940.7382202148438,663.9396362304688,940.964111328125,887.3362426757812,111.74336242675781,1.96726655960083,911.0372924804688,213.19053649902344,338.8695068359375,687.9765625,481.36456298828125,1.0,0.0,0.0
1043.123779296875,944.756103515625,651.6930541992188,921.8460693359375,880.2635498046875,113.90464782714844,-7.366387367248535,906.5302734375,208.82672119140625,329.9438171386719,691.8516235351562,503.4058532714844,1.0,0.0,0.0
1032.345947265625,941.6456298828125,659.0776977539062,961.3834838867188,879.8187866210938,113.00952911376953,0.5229785442352295,900.1766357421875,207.5458221435547,327.3015441894531,716.1104125976562,463.9223937988281,1.0,0.0,0.0
1029.1944580078125,941.5620727539062,660.6381225585938,936.9931640625,899.7111206054688,99.25491333007812,-1.7981455326080322,905.2312622070312,202.73858642578125,336.4939880371094,683.1925659179688,533.924072265625,1.0,0.0,0.0
994.2181396484375,939.7125244140625,661.88232421875,951.7952880859375,868.6143188476562,102.19192504882812,-5.452666282653809,907.1285400390625,202.27833557128906,336.03375244140625,745.1436767578125,516.6077270507812,1.0,0.0,0.0
974.3895874023438,941.0294189453125,658.3649291992188,953.6038208007812,859.9700317382812,99.1706314086914,-14.648150444030762,918.3279418945312,204.48716735839844,361.4629211425781,726.431396484375,578.3087158203125,1.0,0.0,0.0
1008.173095703125,944.0643310546875,660.089599609375,944.9212036132812,858.83203125,104.14064025878906,-0.28226470947265625,898.79638671875,195.8710174560547,371.1668395996094,724.1054077148438,544.0342407226562,1.0,0.0,0.0
1026.107177734375,942.710205078125,657.796630859375,921.4793090820312,865.653564453125,106.37577819824219,-5.894802093505859,900.7269897460938,195.4602813720703,342.42962646484375,718.6986694335938,539.5355834960938,1.0,0.0,0.0
987.3441772460938,943.403564453125,655.997802734375,933.6522827148438,876.6981811523438,109.46498107910156,6.057998180389404,903.8356323242188,206.9290771484375,384.1194763183594,691.8865966796875,537.4545288085938,1.0,0.0,0.0
966.3700561523438,942.4657592773438,648.743896484375,944.3680419921875,854.9992065429688,104.51412963867188,-10.850882530212402,909.1119995117188,197.35374450683594,341.1529235839844,750.4993286132812,556.6172485351562,1.0,0.0,0.0
1033.1512451171875,943.5090942382812,659.1482543945312,922.030517578125,876.0973510742188,106.55381774902344,1.4719122648239136,902.9962768554688,199.357666015625,372.010498046875,694.5448608398438,525.9595336914062,1.0,0.0,0.0
988.18798828125,943.1187133789062,657.1220703125,946.398681640625,848.2058715820312,106.40802001953125,-16.1072998046875,896.3010864257812,197.55848693847656,335.5048828125,744.8811645507812,578.403564453125,1.0,0.0,0.0
1004.654052734375,945.2011108398438,658.45556640625,919.7871704101562,878.4798583984375,103.55052185058594,-10.391289710998535,898.7155151367188,205.51707458496094,372.73016357421875,688.705078125,560.3084716796875,1.0,0.0,0.0
1008.0899658203125,942.618896484375,658.2213134765625,940.4537353515625,875.81640625,116.2132568359375,3.476807117462158,906.5491333007812,206.35072326660156,350.62359619140625,684.5437622070312,492.5099792480469,1.0,0.0,0.0
1005.8367309570312,943.3069458007812,650.1790161132812,933.4466552734375,833.5890502929688,111.991943359375,1.2055613994598389,910.3948364257812,198.46646118164062,328.1700439453125,722.640380859375,515.3526000976562,1.0,0.0,0.0
986.2997436523438,942.7410278320312,655.3848876953125,938.3228149414062,862.635498046875,114.73307037353516,-6.501934051513672,910.2460327148438,204.15948486328125,354.54638671875,716.02783203125,581.6488037109375,1.0,0.0,0.0
1008.04833984375,942.2069091796875,653.2089233398438,949.2388916015625,885.2880249023438,106.63179779052734,-9.756370544433594,918.2559204101562,212.2087860107422,346.57476806640625,697.2095336914062,541.8787231445312,1.0,0.0,0.0
1054.407958984375,946.1378784179688,652.7171630859375,941.706298828125,873.754150390625,106.72264099121094,-9.748741149902344,905.3904418945312,202.06495666503906,357.5436096191406,716.9559936523438,545.9183349609375,1.0,0.0,0.0
971.156494140625,943.6360473632812,652.5991821289062,956.4264526367188,891.3329467773438,109.05591583251953,-8.846356391906738,903.4849853515625,217.7756805419922,353.1258239746094,714.8425903320312,533.5791625976562,1.0,0.0,0.0
965.12158203125,942.2671508789062,654.031494140625,962.4868774414062,867.0137939453125,105.73057556152344,-16.879344940185547,909.0626831054688,206.78451538085938,342.02752685546875,751.4635009765625,578.3265380859375,1.0,0.0,0.0
1001.440185546875,941.85498046875,650.5126342773438,934.0524291992188,884.2254028320312,104.19758605957031,-18.824424743652344,908.1997680664062,203.39813232421875,336.42138671875,739.9956665039062,581.1939086914062,1.0,0.0,0.0
982.8106079101562,939.6468505859375,664.48486328125,931.0783081054688,871.3497924804688,111.99653625488281,-0.3440885543823242,910.8607788085938,206.794921875,367.70220947265625,715.1426391601562,547.7627563476562,1.0,0.0,0.0
994.14013671875,942.222412109375,662.1099243164062,930.19384765625,880.07080078125,108.14654541015625,5.209142684936523,906.6484985351562,199.83889770507812,346.0359802246094,713.5638427734375,515.5929565429688,1.0,0.0,0.0
1021.9832153320312,943.2399291992188,661.7955322265625,928.966064453125,837.2644653320312,111.8896255493164,-10.444961547851562,904.9881591796875,187.5987091064453,338.86553955078125,713.521728515625,556.630859375,1.0,0.0,0.0
1034.0509033203125,944.8984985351562,657.9965209960938,901.8567504882812,853.1195678710938,103.40887451171875,-7.764124870300293,906.1090087890625,193.429931640625,353.42950439453125,722.1115112304688,553.5625,1.0,0.0,0.0
999.4447021484375,940.9849853515625,650.1903686523438,959.6949462890625,872.81201171875,106.15196990966797,-25.727977752685547,917.16162109375,200.9932861328125,336.6076965332031,732.5227661132812,558.9678344726562,1.0,0.0,0.0
984.7116088867188,940.8125,657.35986328125,946.6513061523438,859.0254516601562,100.07355499267578,-15.671895027160645,913.8399658203125,201.69590759277344,373.26324462890625,744.7128295898438,605.0575561523438,1.0,0.0,0.0
985.3240966796875,941.9879150390625,651.3807983398438,950.94677734375,875.3814697265625,89.77732849121094,-10.037628173828125,913.10693359375,201.7046661376953,367.9393310546875,746.4347534179688,604.04541015625,1.0,0.0,0.0
1004.412109375,940.2911987304688,663.7839965820312,959.6759643554688,879.6428833007812,104.7062759399414,-4.403667449951172,913.740234375,202.78309631347656,378.6525573730469,698.9277954101562,515.6278076171875,1.0,0.0,0.0
993.46337890625,943.901123046875,656.497802734375,946.7138061523438,855.3916625976562,101.79574584960938,-8.601318359375,912.6064453125,198.2646942138672,343.0188903808594,723.0415649414062,582.629638671875,1.0,0.0,0.0
993.4862060546875,942.5148315429688,663.9782104492188,943.6989135742188,866.2775268554688,105.91902160644531,-12.330602645874023,903.4017944335938,205.36611938476562,358.2620544433594,734.8427734375,561.7642211914062,1.0,0.0,0.0
938.486328125,942.0137939453125,665.2601318359375,955.32861328125,852.8377075195312,106.41608428955078,-9.724637985229492,899.4412841796875,202.29327392578125,372.0674133300781,729.9022216796875,587.0945434570312,1.0,0.0,0.0
1026.858642578125,944.9021606445312,660.9365844726562,945.45166015625,885.6825561523438,113.24565887451172,3.868164539337158,901.22802734375,207.2794952392578,347.1291198730469,679.1607055664062,479.8702392578125,1.0,0.0,0.0
981.53173828125,942.0098266601562,659.8359375,933.1052856445312,871.07421875,97.0213851928711,-11.439153671264648,903.9276123046875,198.47811889648438,365.6773376464844,723.2632446289062,586.2777099609375,1.0,0.0,0.0
1025.2064208984375,943.115478515625,651.8168334960938,956.1607055664062,876.6767578125,105.75049591064453,-13.044746398925781,908.1854858398438,203.8986053466797,340.5447692871094,745.05908203125,527.633056640625,1.0,0.0,0.0
1020.7620239257812,944.3543701171875,653.7998046875,918.8657836914062,889.588134765625,111.24088287353516,-11.66463851928711,912.85205078125,209.68995666503906,374.76739501953125,684.97509765625,530.1829223632812,1.0,0.0,0.0
1015.863037109375,942.8982543945312,654.5275268554688,935.92236328125,869.7032470703125,116.60195922851562,-4.622309684753418,906.9440307617188,197.0910186767578,359.69635009765625,684.9810791015625,512.9490966796875,1.0,0.0,0.0
